"age","dob_year","gender","friend_count","likes","likes_received"
16,1997,"female",2427,282,3317
28,1985,"female",199,360,149
19,1994,"male",927,827,638
34,1979,"female",72,358,114
34,1979,"female",299,725,564
56,1957,"female",284,307,223
17,1996,"female",524,2477,1122
18,1995,"female",1143,2895,1791
17,1996,"female",335,382,103
14,1999,"female",281,768,428
25,1988,"male",101,332,212
37,1976,"male",161,247,332
20,1993,"female",351,382,288
19,1994,"male",816,177,163
19,1994,"male",999,430,236
19,1994,"female",119,427,549
27,1986,"female",319,340,520
23,1990,"female",181,896,490
30,1983,"female",314,306,801
19,1994,"male",499,144,133
26,1987,"female",243,330,229
20,1993,"female",1007,448,675
33,1980,"female",495,105,177
57,1956,"female",82,2341,278
64,1949,"female",696,1803,1621
18,1995,"female",1357,111,399
18,1995,"female",3080,106,769
52,1961,"female",416,233,495
31,1982,"female",86,232,170
16,1997,"female",1243,179,483
46,1967,"male",76,2066,674
21,1992,"male",452,214,145
23,1990,"male",277,1449,1174
17,1996,"female",615,977,847
54,1959,"female",176,2511,315
20,1993,"female",137,554,193
19,1994,"female",1579,224,558
19,1994,"female",490,638,462
21,1992,"female",210,292,102
32,1981,"female",425,579,568
19,1994,"female",764,318,585
56,1957,"female",159,290,453
19,1994,"female",158,1524,195
18,1995,"female",76,323,316
30,1983,"female",134,706,306
17,1996,"male",637,2402,2922
18,1995,"male",298,626,378
52,1961,"female",100,1097,104
38,1975,"female",108,836,615
41,1972,"female",249,228,101
20,1993,"female",522,1276,1463
38,1975,"female",136,374,925
18,1995,"female",1364,1086,241
17,1996,"female",214,205,127
21,1992,"female",512,466,204
32,1981,"female",209,101,111
47,1966,"female",98,289,368
18,1995,"female",732,195,746
20,1993,"male",322,238,302
46,1967,"male",95,325,108
25,1988,"female",170,2741,407
58,1955,"male",165,156,412
60,1953,"male",88,173,112
30,1983,"female",102,185,161
32,1981,"male",164,103,135
17,1996,"male",438,232,221
43,1970,"female",231,158,286
35,1978,"female",96,685,411
28,1985,"male",112,195,105
26,1987,"female",574,139,187
40,1973,"female",79,217,173
17,1996,"male",1846,1637,1068
18,1995,"male",533,447,447
17,1996,"female",1447,1932,2920
28,1985,"male",93,376,136
19,1994,"female",128,234,109
54,1959,"female",1707,989,2069
24,1989,"female",2044,1963,1809
15,1998,"female",442,133,105
61,1952,"female",382,268,185
20,1993,"female",753,447,431
52,1961,"male",235,2894,4463
53,1960,"female",194,3302,968
61,1952,"female",72,389,107
43,1970,"male",209,227,696
50,1963,"male",262,152,154
13,2000,"female",240,672,730
27,1986,"female",184,3499,2543
16,1997,"female",80,141,141
15,1998,"female",343,105,143
59,1954,"male",187,348,310
23,1990,"male",1209,540,605
17,1996,"male",3513,172,208
22,1991,"male",560,298,267
16,1997,"female",430,556,666
39,1974,"female",85,117,144
57,1956,"female",51,202,218
27,1986,"female",401,249,220
29,1984,"female",710,266,368
58,1955,"female",409,187,379
17,1996,"female",342,566,866
33,1980,"female",53,203,391
46,1967,"female",419,776,408
26,1987,"male",75,404,347
40,1973,"female",208,291,308
19,1994,"male",890,119,762
46,1967,"male",462,325,214
33,1980,"female",412,152,243
21,1992,"female",227,289,181
19,1994,"female",171,617,816
37,1976,"female",574,1606,2107
37,1976,"female",402,343,148
58,1955,"female",143,1283,240
40,1973,"male",185,242,184
22,1991,"female",521,867,869
22,1991,"female",208,713,489
25,1988,"male",279,260,184
52,1961,"male",459,401,246
48,1965,"female",161,1666,375
19,1994,"female",1297,2083,3048
18,1995,"male",1998,1760,1584
26,1987,"female",104,188,195
35,1978,"female",93,141,142
43,1970,"male",101,332,118
49,1964,"female",98,338,102
14,1999,"female",252,155,189
29,1984,"female",139,849,841
21,1992,"male",942,698,1037
14,1999,"male",852,952,646
19,1994,"female",2051,571,2863
23,1990,"female",1697,1530,3780
19,1994,"female",385,220,681
35,1978,"female",86,202,388
23,1990,"female",300,172,305
53,1960,"male",140,450,109
63,1950,"female",90,404,142
22,1991,"female",349,244,260
18,1995,"female",521,3968,1725
14,1999,"female",831,300,138
28,1985,"male",114,328,144
17,1996,"female",1253,407,863
15,1998,"male",840,1972,320
17,1996,"female",359,297,318
20,1993,"female",393,450,127
56,1957,"female",167,986,123
19,1994,"female",1102,305,1005
21,1992,"female",107,245,124
19,1994,"female",746,501,856
17,1996,"male",308,334,995
16,1997,"female",408,273,917
23,1990,"male",745,853,1156
21,1992,"female",971,641,674
16,1997,"male",2052,1043,588
18,1995,"female",161,352,634
27,1986,"female",1315,2641,956
53,1960,"female",189,159,229
22,1991,"male",156,124,166
20,1993,"female",581,306,202
16,1997,"male",942,370,221
25,1988,"male",150,536,473
53,1960,"male",202,225,346
50,1963,"male",309,2854,3504
16,1997,"male",703,665,888
25,1988,"female",404,848,387
15,1998,"male",267,253,806
55,1958,"female",470,479,185
44,1969,"female",252,326,348
23,1990,"male",104,360,429
21,1992,"female",427,486,424
18,1995,"female",990,385,347
26,1987,"female",81,226,690
38,1975,"female",135,170,310
19,1994,"female",330,207,549
18,1995,"female",938,968,849
27,1986,"male",1900,831,347
40,1973,"female",78,104,143
18,1995,"female",582,265,221
39,1974,"male",217,330,373
24,1989,"female",175,282,188
19,1994,"male",411,1717,2372
20,1993,"male",270,1405,1144
25,1988,"female",716,778,534
16,1997,"male",312,111,185
15,1998,"female",931,667,412
21,1992,"male",722,101,117
26,1987,"male",442,453,595
18,1995,"male",1253,400,419
23,1990,"male",1132,2752,2388
52,1961,"female",63,840,628
14,1999,"female",785,752,671
29,1984,"female",256,139,135
25,1988,"female",132,164,404
24,1989,"female",112,189,123
18,1995,"female",1228,3370,2807
15,1998,"male",897,1075,967
35,1978,"male",169,214,197
34,1979,"female",124,699,862
29,1984,"female",615,1563,608
42,1971,"male",97,731,681
18,1995,"male",191,338,271
18,1995,"female",868,466,545
48,1965,"male",365,1057,564
23,1990,"female",232,458,590
24,1989,"male",241,752,397
51,1962,"female",109,293,166
49,1964,"female",200,140,335
28,1985,"female",311,597,514
16,1997,"female",359,184,170
47,1966,"female",122,101,166
17,1996,"male",192,205,128
51,1962,"female",173,396,185
55,1958,"female",120,1770,412
21,1992,"female",820,1288,686
22,1991,"female",453,126,453
34,1979,"female",214,1101,1113
63,1950,"female",62,102,159
32,1981,"male",680,108,208
19,1994,"female",580,148,380
60,1953,"male",85,1092,347
56,1957,"female",59,285,153
19,1994,"female",355,223,127
32,1981,"female",348,561,373
27,1986,"male",872,3044,117
19,1994,"female",377,110,144
17,1996,"female",397,571,177
13,2000,"female",272,1047,1366
19,1994,"female",743,217,255
23,1990,"male",84,396,123
55,1958,"female",245,1433,426
17,1996,"female",408,3750,2938
29,1984,"female",190,112,204
28,1985,"male",130,310,282
50,1963,"female",226,575,367
20,1993,"female",197,181,131
32,1981,"female",93,183,139
20,1993,"female",305,707,1210
22,1991,"female",275,414,280
26,1987,"male",320,838,372
55,1958,"female",163,379,332
15,1998,"male",1036,289,406
18,1995,"female",298,267,195
36,1977,"female",52,136,480
54,1959,"female",184,147,234
63,1950,"female",367,515,516
31,1982,"female",139,1390,581
22,1991,"female",510,339,428
50,1963,"male",122,855,260
20,1993,"male",148,408,408
21,1992,"male",668,593,1642
18,1995,"female",646,1014,660
35,1978,"female",54,1892,404
53,1960,"female",154,731,671
39,1974,"female",125,1442,1177
63,1950,"female",481,380,630
43,1970,"male",457,1926,684
54,1959,"female",334,920,356
43,1970,"male",87,107,129
19,1994,"female",786,232,595
43,1970,"female",61,128,170
60,1953,"female",103,140,132
37,1976,"female",242,1979,1832
16,1997,"female",1006,1549,1097
48,1965,"female",200,1747,178
49,1964,"male",343,118,167
44,1969,"male",383,229,352
62,1951,"female",379,3248,1879
45,1968,"female",87,691,113
17,1996,"female",410,196,252
20,1993,"male",476,1110,137
18,1995,"male",1557,4750,2497
20,1993,"female",2007,3817,644
19,1994,"female",1661,182,604
53,1960,"female",296,418,437
59,1954,"female",54,1056,752
50,1963,"female",270,999,1291
50,1963,"male",3482,954,2906
59,1954,"female",108,4640,312
47,1966,"female",183,104,103
24,1989,"female",845,304,253
48,1965,"female",88,250,274
25,1988,"male",728,104,128
17,1996,"female",1567,2042,3116
20,1993,"female",647,1289,781
19,1994,"male",393,151,158
18,1995,"female",584,234,104
55,1958,"female",109,405,222
40,1973,"female",196,340,436
59,1954,"female",424,688,1284
15,1998,"female",1604,1190,2166
52,1961,"female",108,146,243
44,1969,"male",266,1188,1342
19,1994,"male",245,172,105
20,1993,"female",274,114,115
24,1989,"female",63,333,121
18,1995,"male",59,429,523
49,1964,"female",405,1015,410
20,1993,"female",505,1160,185
24,1989,"female",503,224,212
20,1993,"female",1204,1192,773
59,1954,"female",124,985,132
59,1954,"male",90,360,321
55,1958,"male",117,186,108
54,1959,"female",83,2663,127
47,1966,"male",411,519,561
28,1985,"female",94,240,244
51,1962,"male",123,215,141
38,1975,"female",167,745,302
24,1989,"male",208,549,267
16,1997,"female",1353,727,2293
63,1950,"female",51,1172,351
64,1949,"female",2052,1076,501
17,1996,"male",104,339,104
33,1980,"female",162,509,549
23,1990,"female",1728,3897,4233
19,1994,"female",1009,143,347
17,1996,"female",406,122,286
52,1961,"female",83,314,236
16,1997,"male",1374,581,1199
18,1995,"female",473,580,114
16,1997,"male",661,429,431
23,1990,"male",1041,3097,444
60,1953,"female",137,117,139
23,1990,"male",237,417,640
35,1978,"female",177,120,119
47,1966,"male",250,224,372
41,1972,"female",224,2400,1057
21,1992,"male",150,219,224
43,1970,"female",186,950,427
16,1997,"female",4697,1823,2791
20,1993,"female",238,712,314
20,1993,"female",839,359,1077
18,1995,"female",1522,2059,3779
19,1994,"female",4043,292,1489
27,1986,"female",189,102,182
18,1995,"female",793,204,315
31,1982,"male",418,113,654
18,1995,"male",61,350,249
17,1996,"female",1544,257,227
32,1981,"female",56,356,176
18,1995,"male",418,186,196
58,1955,"female",53,244,103
52,1961,"female",128,687,396
23,1990,"male",496,1524,466
21,1992,"male",203,304,422
21,1992,"female",1682,2295,4190
60,1953,"female",216,407,213
21,1992,"female",321,2208,940
56,1957,"male",2092,120,431
19,1994,"male",660,126,165
27,1986,"female",401,588,1810
46,1967,"female",51,402,146
17,1996,"male",1403,821,1399
28,1985,"female",143,200,181
26,1987,"female",163,709,197
19,1994,"female",354,207,800
60,1953,"female",115,161,199
23,1990,"male",175,104,106
15,1998,"male",547,2944,1376
23,1990,"female",648,878,1591
18,1995,"female",220,525,389
36,1977,"female",53,485,321
35,1978,"male",107,956,158
32,1981,"female",177,1225,534
21,1992,"female",316,156,285
18,1995,"male",266,1801,406
50,1963,"male",159,169,361
14,1999,"female",233,178,378
26,1987,"male",138,2296,951
32,1981,"male",387,134,276
44,1969,"female",288,1193,465
24,1989,"female",162,634,379
31,1982,"female",155,109,233
62,1951,"female",68,455,269
42,1971,"female",144,474,362
18,1995,"female",292,359,177
53,1960,"female",393,121,276
41,1972,"female",174,576,618
41,1972,"female",359,1480,1652
28,1985,"female",225,2462,736
18,1995,"female",994,419,597
61,1952,"female",502,442,818
19,1994,"female",2576,1197,1616
52,1961,"female",171,315,368
47,1966,"female",382,2919,1667
18,1995,"male",215,2640,634
24,1989,"male",254,931,111
47,1966,"female",174,343,358
15,1998,"female",629,152,439
33,1980,"female",206,198,165
16,1997,"male",2344,112,134
20,1993,"female",630,648,1634
65,1948,"female",162,3567,813
19,1994,"female",155,150,256
22,1991,"male",256,340,424
16,1997,"female",126,296,288
21,1992,"female",1467,1771,1599
66,1947,"female",209,360,169
26,1987,"female",299,221,203
22,1991,"male",130,148,114
17,1996,"female",3894,1848,1444
46,1967,"female",62,690,118
33,1980,"female",213,117,230
53,1960,"female",209,217,150
17,1996,"female",197,183,115
20,1993,"female",368,853,821
61,1952,"female",191,177,595
50,1963,"female",126,265,166
20,1993,"female",196,657,960
45,1968,"male",130,1388,462
52,1961,"female",1407,1837,1693
33,1980,"female",620,2656,2816
18,1995,"female",1324,360,306
16,1997,"male",1850,561,3885
20,1993,"female",550,851,1323
60,1953,"female",70,3236,1995
47,1966,"female",443,533,625
62,1951,"female",246,489,435
21,1992,"male",331,228,547
19,1994,"female",276,358,921
43,1970,"female",122,1132,172
38,1975,"female",57,269,597
18,1995,"female",692,294,400
25,1988,"female",174,556,870
22,1991,"female",265,838,1142
18,1995,"female",612,418,1008
19,1994,"male",362,724,716
15,1998,"female",650,432,225
26,1987,"male",1661,767,873
16,1997,"female",574,104,232
21,1992,"female",610,1353,1399
53,1960,"female",715,1193,1692
15,1998,"male",678,479,502
52,1961,"male",143,180,202
52,1961,"female",525,565,396
17,1996,"male",438,376,480
16,1997,"female",667,365,374
22,1991,"female",331,869,880
15,1998,"female",591,343,408
25,1988,"male",562,1301,1095
50,1963,"female",154,2710,744
48,1965,"female",91,187,182
35,1978,"female",740,1713,809
49,1964,"female",265,208,902
16,1997,"female",805,481,217
15,1998,"female",2430,390,1613
51,1962,"female",66,371,414
45,1968,"female",102,310,176
44,1969,"male",146,129,523
44,1969,"female",177,380,205
17,1996,"male",654,229,1224
21,1992,"male",203,422,588
25,1988,"female",621,125,194
19,1994,"male",140,471,408
57,1956,"female",205,227,150
24,1989,"male",171,126,244
66,1947,"male",126,1173,632
47,1966,"female",86,169,131
16,1997,"female",233,601,341
46,1967,"female",64,269,306
49,1964,"female",261,215,154
15,1998,"male",481,626,159
66,1947,"female",270,327,299
15,1998,"female",433,643,197
33,1980,"male",4792,177,1052
16,1997,"male",225,1420,200
15,1998,"female",1232,1010,2331
35,1978,"male",125,116,105
18,1995,"female",418,292,388
49,1964,"female",286,2263,919
15,1998,"female",129,166,432
16,1997,"female",2107,177,401
17,1996,"female",1252,356,286
23,1990,"female",355,673,360
16,1997,"female",222,1206,425
16,1997,"male",213,209,118
44,1969,"male",170,544,243
65,1948,"male",141,567,355
66,1947,"female",95,874,186
20,1993,"female",357,386,377
17,1996,"female",429,761,635
46,1967,"male",108,172,150
66,1947,"female",337,1410,709
25,1988,"female",289,458,125
55,1958,"male",326,872,212
19,1994,"female",524,806,797
22,1991,"male",278,1096,398
18,1995,"male",246,125,315
22,1991,"male",227,245,306
63,1950,"female",222,633,289
22,1991,"female",396,147,223
36,1977,"female",229,184,315
31,1982,"female",208,280,381
15,1998,"female",1162,459,1088
19,1994,"female",684,106,101
25,1988,"female",254,497,217
51,1962,"female",316,526,306
62,1951,"female",155,1385,541
19,1994,"female",468,666,390
26,1987,"female",402,404,177
58,1955,"female",76,621,282
14,1999,"female",1658,1630,837
24,1989,"female",416,466,311
23,1990,"female",94,888,288
50,1963,"female",61,688,356
53,1960,"female",88,263,167
52,1961,"female",113,309,138
62,1951,"female",165,1187,1676
23,1990,"male",79,286,180
38,1975,"female",93,188,223
23,1990,"female",1052,1141,869
19,1994,"male",336,511,194
59,1954,"female",162,283,363
28,1985,"female",773,3542,2366
32,1981,"male",147,227,369
17,1996,"female",57,104,144
17,1996,"female",1705,132,214
22,1991,"male",234,235,379
24,1989,"male",268,476,982
18,1995,"female",970,179,422
18,1995,"female",107,537,444
17,1996,"female",244,155,259
61,1952,"female",358,115,127
40,1973,"female",108,387,103
14,1999,"female",529,2063,1787
25,1988,"female",83,326,151
33,1980,"female",268,1446,735
25,1988,"female",221,2465,1072
17,1996,"male",2354,679,1805
38,1975,"female",169,601,121
24,1989,"female",635,245,340
17,1996,"female",432,493,796
14,1999,"female",553,1147,805
36,1977,"female",661,309,559
18,1995,"female",136,309,194
30,1983,"female",328,521,449
19,1994,"female",113,128,247
16,1997,"female",138,1151,187
19,1994,"female",686,377,1407
21,1992,"female",345,123,206
20,1993,"female",576,218,519
61,1952,"female",107,211,511
31,1982,"female",259,874,369
23,1990,"female",511,1045,883
26,1987,"male",137,328,143
19,1994,"female",3463,875,2000
35,1978,"female",79,399,157
16,1997,"female",2524,935,1490
57,1956,"male",182,255,173
20,1993,"female",701,1189,2069
